#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:1stpos" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:1stpos" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:1stpos" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.1stpos" spec="beast.evolution.alignment.TaxonSet">
#                    <alignment filter="1-504\3" id="1stpos" spec="beast.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:1stpos" name="distribution" x="@birthRate.t:1stpos">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:1stpos" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:1stpos" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.9" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:1stpos" name="distribution">
#            <parameter id="gammaShape.s:1stpos" name="x" spec="beast.core.parameter.RealParameter">1.654</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="RateACPrior.s:1stpos" name="distribution">
#            <parameter id="rateAC.s:1stpos" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:1stpos" name="distribution">
#            <parameter id="rateAT.s:1stpos" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCTPrior.s:1stpos" name="distribution">
#            <parameter id="rateCT.s:1stpos" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:1stpos" name="distribution">
#            <parameter id="rateGT.s:1stpos" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.13" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.14" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@1stpos" id="treeLikelihood.1stpos" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:1stpos" useAmbiguities="true">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:1stpos" shape="@gammaShape.s:1stpos" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:1stpos" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:1stpos" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.617</parameter>
#                <substModel id="gtr.s:1stpos" rateAC="@rateAC.s:1stpos" rateAT="@rateAT.s:1stpos" rateCT="@rateCT.s:1stpos" rateGT="@rateGT.s:1stpos" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateAG.s:1stpos" lower="0.0" name="rateAG" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <parameter estimate="false" id="rateCG.s:1stpos" lower="0.0" name="rateCG" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:1stpos" id="estimatedFreqs.s:1stpos" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:1stpos" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:1stpos" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:1stpos" id="treeLikelihood.2ndpos" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:1stpos" useAmbiguities="true">
#            <data data="@2022-12-06_Algt_Cirripectes_N301_504bp_BEAST" filter="2-504\3" id="2ndpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:2ndpos" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:2ndpos" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:2ndpos" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2ndpos" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:2ndpos" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:1stpos" id="treeLikelihood.3rdpos" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:1stpos" useAmbiguities="true">
#            <data data="@2022-12-06_Algt_Cirripectes_N301_504bp_BEAST" filter="3-504\3" id="3rdpos" spec="beast.evolution.alignment.FilteredAlignment"/>
#            <siteModel id="SiteModel.s:3rdpos" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:3rdpos" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:3rdpos" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:3rdpos" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:3rdpos" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1stpos	treeLikelihood.2ndpos	treeLikelihood.3rdpos	TreeHeight	YuleModel	birthRate	gammaShape	rateAC	rateAT	rateGT	rateCT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
0	-62093.56523060988	-62067.68777799112	-25.877452618751885	-4798.234776657855	-2093.9108204035792	-55175.54218092969	0.8440197792296412	-11.502761436918153	1.0	1.654	1.0	1.0	1.0	1.0	0.25	0.25	0.25	0.25
1000	-48509.42673405377	-48918.59709743665	409.1703633828802	-3574.5197047018355	-4375.289847292892	-40968.78754544192	1.6445631308202846	423.041554760401	11.62321829691885	0.8545210936600156	0.7524370408754907	1.0	1.0	1.7871549678792644	0.25	0.25	0.25	0.25
2000	-43917.494498152	-44370.926332812	453.43183465999437	-3233.78871238538	-3957.897870976823	-37179.23974944979	1.096535081650042	467.3418361259772	13.791333637731226	0.8545210936600156	0.7524370408754907	0.9164578585565901	1.0	2.0239442125806097	0.25	0.25064829585406195	0.25	0.24935170414593805
3000	-39878.93925945795	-40345.79402169112	466.8547622331728	-2951.231698352914	-3875.1715751292277	-33519.390748208985	0.7723279996287257	479.40269542235	13.647287051751674	0.8545210936600156	0.6756469728385851	0.5282673549254986	0.5093580632270583	2.0239442125806097	0.25	0.25064829585406195	0.25	0.24935170414593805
4000	-35859.93847165321	-36369.606900572486	509.66842891927575	-2473.4619486923634	-3410.2515041751917	-30485.893447704933	0.6157356250350617	521.968102627461	15.969457147641307	0.44144347491309993	0.35437218064190634	0.5282673549254986	0.3660157446263461	5.566625318568518	0.2563484306405631	0.25064829585406195	0.24365156935943685	0.24935170414593805
5000	-33814.579621424855	-34309.08905335834	494.50943193347894	-2327.563433291756	-3562.1975060105588	-28419.328114056025	0.5581083740940671	506.9145366607889	13.441948497234435	0.44144347491309993	0.35437218064190634	0.4803049393679226	0.3660157446263461	6.534317227684695	0.25598916192713916	0.25064829585406195	0.24365156935943685	0.24971097285936203
6000	-31955.17446222229	-32485.299930723297	530.125468501007	-2204.7868764594245	-3218.6851517210935	-27061.827902542776	0.4798312070440923	542.7032079405368	16.821817080873128	0.44144347491309993	0.35437218064190634	0.4803049393679226	0.3660157446263461	7.462748661851402	0.25598916192713916	0.25064829585406195	0.23819979662686727	0.2551627455919316
7000	-30169.258141928338	-30731.886259718885	562.6281177905458	-2083.007252551991	-2922.0945801538637	-25726.78442701303	0.3402035739801045	574.6090327963035	19.26832389950941	0.44144347491309993	0.3511095002598929	0.4803049393679226	0.20062601773702302	7.462748661851402	0.2693185327908878	0.25064829585406195	0.23819979662686727	0.24183337472818295
8000	-28426.712563149857	-28986.621554372407	559.9089912225513	-1971.7913356467368	-2954.8830046463368	-24059.947214079333	0.30552106769764575	571.4995425416996	18.094713792038295	0.44144347491309993	0.3117718470783926	0.36455012251507307	0.20062601773702302	7.462748661851402	0.2693185327908878	0.2562773026418419	0.23819979662686727	0.236204367940403
9000	-26347.968022192596	-26936.766067579545	588.798045386949	-1855.0024765466503	-2703.8998855431755	-22377.86370548972	0.25257201494108844	600.6965207693055	19.638506758765175	0.44144347491309993	0.3117718470783926	0.338662845997248	0.20062601773702302	9.832638552845335	0.2693185327908878	0.25364637483901203	0.23819979662686727	0.23883529574323287
10000	-25032.508059047836	-25632.641166726964	600.1331076791276	-1774.5887370774767	-2611.7342906493004	-21246.318139000185	0.22939650271828815	612.0315830614842	21.84531891988199	0.44144347491309993	0.3117718470783926	0.338662845997248	0.20062601773702302	9.832638552845335	0.2693185327908878	0.25364637483901203	0.23819979662686727	0.23883529574323287
11000	-24001.366326499694	-24611.513790039717	610.1474635400219	-1699.2503987238358	-2532.331287716403	-20379.93210359948	0.22688805279120527	621.6658169073557	23.165748394377008	0.44144347491309993	0.17764649445216849	0.32712666830664566	0.11799029175704133	15.48687307535915	0.2693185327908878	0.25364637483901203	0.23819979662686727	0.23883529574323287
12000	-22566.86351701822	-23214.937986908888	648.0744698906682	-1606.1456629089025	-2260.7888184551266	-19348.003505544857	0.19238177667934375	660.5090682681953	25.152519163929334	0.44144347491309993	0.18855052583721085	0.32712666830664566	0.11799029175704133	24.187279505298058	0.2692930921641332	0.2536718154657666	0.23819979662686727	0.23883529574323287
13000	-21611.51589318032	-22259.33733048237	647.8214373020481	-1553.3301242285588	-2259.921857426779	-18446.085348827033	0.192527813815688	660.1959328640299	23.206509267690556	0.44144347491309993	0.18855052583721085	0.3077002888791652	0.11799029175704133	24.187279505298058	0.2692930921641332	0.2536718154657666	0.23819979662686727	0.23883529574323287
14000	-20863.95966552908	-21530.030305031036	666.0706395019556	-1511.3897084793957	-2147.5827736382616	-17871.05782291338	0.17803797178076258	677.9294790342763	25.546860625713045	0.46720830042104566	0.12664109829776982	0.2620513276372214	0.11799029175704133	24.187279505298058	0.2692930921641332	0.2536718154657666	0.23819979662686727	0.23883529574323287
15000	-20112.335461932747	-20778.607737829378	666.2722758966318	-1451.2796306418406	-2145.249282110086	-17182.07882507745	0.18019648087245502	677.9063735459848	27.42357042325279	0.22910354178406514	0.04457383582318933	0.3744831195937071	0.11103574559598366	32.81989057917837	0.27344127405409846	0.25440398238884193	0.2333194478138267	0.23883529574323287
16000	-19298.065339527504	-19982.459783788356	684.3944442608504	-1403.8688653248917	-2041.1270202355388	-16537.463898227925	0.17138965080904042	695.0453980505846	28.63479413521789	0.22910354178406514	0.029332634432944645	0.3744831195937071	0.060361334392880925	32.81989057917837	0.27344127405409846	0.25440398238884193	0.2333194478138267	0.23883529574323287
17000	-18318.38159983802	-19030.320153820197	711.938553982178	-1348.2613737757229	-1875.6995752035637	-15806.359204840912	0.16505488215169117	723.092389344183	27.77602861252712	0.301192522457442	0.029332634432944645	0.3048085088978868	0.060361334392880925	41.17661104222194	0.27344127405409846	0.25440398238884193	0.2333194478138267	0.23883529574323287
18000	-17608.72596653761	-18341.14487344769	732.4189069100794	-1298.794750258033	-1769.8601959504374	-15272.48992723922	0.20001599534543837	743.6926798118549	30.285722321017676	0.271836881763332	0.02541556306274138	0.3048085088978868	0.08742159249070515	40.23953814987666	0.27816390647756417	0.25440398238884193	0.2333194478138267	0.23411266331976716
19000	-17177.26519779891	-17902.76685400456	725.501656205648	-1272.5801235889753	-1788.648102769632	-14841.538627645952	0.19820863963295143	738.2544732948268	36.354286284523155	0.271836881763332	0.012624209637991452	0.2623110947380454	0.15290627620938876	65.94117003784605	0.27448301948350484	0.24939799076876853	0.2333194478138267	0.24279954193389994
20000	-16485.285234174837	-17223.082799269214	737.7975650943788	-1235.6277748684547	-1734.0949379794345	-14253.360086421324	0.2013541678542022	751.1937683354304	34.79142494854958	0.271836881763332	0.012624209637991452	0.3206610477089814	0.2424162010363903	65.94117003784605	0.27448301948350484	0.24939799076876853	0.2333194478138267	0.24279954193389994
21000	-15860.216428387681	-16614.145019398653	753.9285910109711	-1214.4719410672558	-1650.2773951273336	-13749.395683204064	0.1866392905918509	768.6915535459136	34.36357669166173	0.271836881763332	0.012624209637991452	0.3206610477089814	0.2424162010363903	87.8301587836553	0.27448301948350484	0.24939799076876853	0.2333194478138267	0.24279954193389994
22000	-15139.585691877208	-15898.751602979717	759.1659111025101	-1174.0570019627323	-1632.437045214141	-13092.257555802844	0.17171656254317033	772.3866144374488	36.96113669440063	0.271836881763332	0.012254343761654457	0.21153862263811057	0.2424162010363903	69.98725045771079	0.2765930378179872	0.2569531731225071	0.2333194478138267	0.233134341245679
